,TECH_CO,BANK_CO,ENERGY_CO,HEALTH_CO,BOND_ETF
2019-12-31,136.58668203680327,110.81991431781218,119.20693330638666,57.067213716499786,162.52808766109072
2020-01-01,131.24419844963597,107.7249783561532,116.54223556502915,56.700166102543335,162.89399890244644
2020-01-02,131.86256303127456,107.85498335490628,116.2579671417173,56.622710367518245,162.44910266709303
2020-01-03,130.82256593709764,106.70985288976884,116.2535841583648,56.34670724281335,162.4519525290874
2020-01-06,131.32868011041344,106.648693045136,117.48940312320777,55.569511246780515,161.94802080488157
2020-01-07,131.34838357247935,106.62689617887186,117.2178466296702,55.45732788818554,162.1801773624047
2020-01-08,132.4289839238787,107.13947999235283,118.11943392759387,56.90427069953948,162.57059674203663
2020-01-09,133.93026925344606,106.26520139162619,117.42153240933632,56.45581499543696,162.6290901708184
2020-01-10,136.0564405568198,107.22484655917081,118.62713063572647,56.96493257569928,163.2939004314484
2020-01-13,135.2292857194287,106.94065035321316,118.71944310666778,56.48562502577319,163.73864830186355
2020-01-14,133.88605364324803,106.45365073173265,118.00564254337861,56.339169043882094,163.96696455624922
2020-01-15,132.5921435440382,106.79690984360212,118.68728687336582,56.31384588290486,164.64439516981318
2020-01-16,132.95969434215277,107.43854723683151,122.1313142676664,57.02262868820521,163.9566465891825
2020-01-17,133.09842393462174,107.82938712921914,122.00232399762018,57.357413178573665,163.95373609032404
2020-01-20,136.2397129859357,109.05307293220649,123.75034770526811,57.4645437291313,162.9698327724749
2020-01-21,137.02423563838354,110.22644061662832,123.8599820466682,57.678644179269554,162.9771321526951
2020-01-22,136.69247477339977,110.5729339293413,123.86031218941443,57.436905892155934,162.72990330256815
2020-01-23,135.95899919070337,110.85534613536979,124.46934641207854,57.47662517039272,163.21322393704446
2020-01-24,135.42163869323326,111.8728415848119,125.52749968644467,57.52647365940993,162.98142018397797
2020-01-27,136.78931907917976,110.67326083852585,124.17629761594316,57.628314770524916,162.6385208330755
2020-01-28,137.27008413597278,112.0355563440764,129.80767364322892,58.26292869660419,162.60272201407594
2020-01-29,138.88019158139883,111.85988784017698,130.51753493475792,58.38070205846195,162.54589689940485
2020-01-30,138.63524911225142,111.84528449695463,128.215602651074,59.00715220484665,162.8531249109499
2020-01-31,140.07088924089877,111.06519217343043,128.2586037270669,58.70025827415299,162.37923051320305
2020-02-03,139.59034240639727,111.76974621246943,128.1125279292164,58.09316022237723,161.55655117539243
2020-02-04,139.28068302465843,113.08745508012915,130.0312153022864,59.50234777968058,160.68695748782653
2020-02-05,138.505322611865,114.09404309084957,131.4557013365259,60.1426291875591,161.34546958210208
2020-02-06,137.68847487248215,113.81540558165997,131.72847481953903,60.40919968178032,160.66013142345165
2020-02-07,141.0467432926988,114.78166828069398,133.0755256273291,60.96963200258665,160.4199312247482
2020-02-10,144.01748028017138,116.60594149733299,135.27526935062625,62.31062994706045,159.82509972649805
2020-02-11,144.69320280777723,116.34688758745109,136.42732357777714,62.34678665546116,160.3305152934164
2020-02-12,142.58932949478432,115.47822172771909,132.448307158322,62.25944717981182,160.03521627991935
2020-02-13,142.5511829343491,116.16916813262861,132.6374091167303,62.86198038915421,160.734170005441
2020-02-14,145.18793169660452,117.72132742418036,134.36954649503014,63.5050890609205,160.3604099757194
2020-02-17,145.2441041473775,119.58067404578392,137.28493276524446,63.78316184157281,160.54294524839895
2020-02-18,144.61906271084547,118.82928259078416,137.76285379096004,63.65042057044681,160.9823723145835
2020-02-19,145.92430039756073,120.0009325121938,135.839412456174,64.05017349905252,161.5401855573872
2020-02-20,147.95736575320362,121.58962385752332,138.3414260972186,64.75876972333921,160.89257408386942
2020-02-21,150.31815664551533,122.24752219157745,139.1558655558947,64.3689605459042,160.70637271680468
2020-02-24,148.4782786097661,121.20811800749615,137.27240085123017,63.95133918854615,160.68009419744192
2020-02-25,152.00469783297893,123.4214417000052,137.84197953289873,64.7602478700396,159.68431433392786
2020-02-26,154.71868139136384,127.06575216767946,142.99026795878115,66.11501140889631,160.09691491859533
2020-02-27,154.50717038795872,126.75161559179655,143.82379856776703,66.47651265687878,160.33215373835972
2020-02-28,156.73908121764364,128.48583650786395,144.99135103356292,66.22068810137144,160.63427779071648
2020-03-02,159.77467748642167,131.50327465205484,146.922109505306,65.92613442961547,159.8803172126987
2020-03-03,160.3542766216075,132.7824222862004,149.34549251388424,67.04619344481169,160.00146120062044
2020-03-04,158.6618930062132,131.58908739069983,147.0726889721148,66.93283076383061,160.2628339284477
2020-03-05,153.80902458468012,131.23690146435052,144.62122524267912,66.44285593166694,160.85483350849833
2020-03-06,152.5926841034702,132.08334469732097,145.22780307334648,67.23977265720723,160.58421389481828
2020-03-09,151.0847698150573,131.93860793995614,142.1944221486523,66.99711758332055,160.98116720749985
2020-03-10,152.63136192433097,132.67116740158414,143.19302776439181,67.38816003411958,162.0995253007193
2020-03-11,150.05751565152994,132.11479970830544,141.88601932272752,67.12249742124725,161.8759475963434
2020-03-12,151.4743435818327,133.4714831532728,139.8216657791388,67.64276347995623,161.6659145852955
2020-03-13,149.5960966489682,133.59931466764752,141.0473012269133,68.18021647879549,161.5052335875767
2020-03-16,152.099607449227,135.85077969640528,143.84010600163447,68.71418903026661,160.69376055476386
2020-03-17,152.76946745611048,135.95931833841064,145.16209921996045,68.44624608903871,160.5125033471572
2020-03-18,152.72664283320603,136.5760584791556,143.3548553552301,69.16221902227558,161.4390105644125
2020-03-19,153.13291834577663,136.45776945588403,142.2805248916653,70.25877154198879,160.94170833152342
2020-03-20,157.61158547146013,138.13240630325157,144.3638583935413,70.47210102035584,160.8550429338809
2020-03-23,155.45009822971144,138.1748912167479,144.84837649223527,69.72877761651985,161.54403696030062
2020-03-24,159.64455593602187,139.51673811598891,144.58281024130974,69.7188638281699,161.8821840327521
2020-03-25,160.0103123312446,140.21157726268527,144.98108993456916,68.96691276280708,162.03200903522708
2020-03-26,164.63110114889005,143.10455135185322,147.71006200493218,69.85679713709312,161.8663850588202
2020-03-27,162.42401889076675,139.26707830316244,144.50334374874373,67.26733257628213,161.8239632420837
2020-03-30,162.03045266511015,142.90040533874554,147.82980827600153,67.76132208954091,161.85249517919254
2020-03-31,164.8650370778073,145.72885105166662,149.91090038027727,68.10309406306051,162.26056668929795
2020-04-01,164.17782786131895,142.78419536024677,146.78823956512846,66.64968135676415,162.32700176897296
2020-04-02,158.9412339586927,139.50754025851012,143.55208992488343,66.72044148503512,162.87882747299915
2020-04-03,161.2047473268072,139.81881580895433,143.72282081772798,66.95601039813039,161.85343002460058
2020-04-06,157.10166492343834,136.57253225681484,142.29692921351597,66.28769754487163,162.33624413186897
2020-04-07,156.96748949866205,135.66802363672173,141.4489433704527,65.16417210443431,162.06238931382885
2020-04-08,159.4460845904281,137.8830792822946,143.8196233783121,66.9382803180335,162.09224499303667
2020-04-09,155.3280536014891,135.59657194178808,142.49992436716758,66.49650467216084,161.87807019550456
2020-04-10,149.3950934541479,129.67929480346262,137.08493157265104,64.09254956637908,162.50512994050254
2020-04-13,146.49875542528676,125.13509472234135,133.39289478475743,63.177187876443085,162.70612625159697
2020-04-14,148.41062290898594,125.72727325547524,133.70202850870916,63.62107676063825,163.32702727082292
2020-04-15,145.83973994895493,124.04727096464003,131.54434973563812,63.215624650538146,163.14143042365774
2020-04-16,145.93426907412135,124.68484073540355,132.78402655465266,62.86558391209681,163.5176373478944
2020-04-17,145.17972195009318,123.96192399826695,130.81146433714025,61.4262420876226,164.48428207070555
2020-04-20,142.852184759062,120.87591295958701,128.22132800729037,60.036608862737125,165.39206898520936
2020-04-21,135.7674628809567,113.69674901553356,118.53116725203552,57.94204873729632,165.46103185160243
2020-04-22,136.18146716213653,114.12104856724667,118.94622603942983,58.03582950299337,165.81615104297128
2020-04-23,134.08515942532065,112.73525066170795,118.00673126256291,57.1676075472145,165.87807500991835
2020-04-24,135.15109423371604,114.82776158166234,119.9717999893138,58.252300484680305,166.08359543046078
2020-04-27,130.5427994389637,110.35839968687746,115.29836659324377,56.377457763805495,166.36813699385493
2020-04-28,129.07403807408875,110.25835354072582,113.85776871752225,56.78559408496638,167.09178984236027
2020-04-29,127.57950939229481,109.10465578517683,110.1318303517582,56.12298706346447,167.4545237840977
2020-04-30,124.75969915209937,105.94260108768488,107.61008850939595,54.098018671773595,168.3270285498902
2020-05-01,123.9686711243861,105.19523395297794,107.12476637863821,54.31020344499412,169.24945047530292
2020-05-04,124.00322611509526,106.26049196835743,111.23696215712037,55.76973115899929,168.53680138521233
2020-05-05,126.26682485638408,107.23680799583526,114.2886805960894,55.985761391314284,168.74306671896176
2020-05-06,127.44000642646812,110.94302118941175,116.06167900861166,56.89884571744508,168.50990064133123
2020-05-07,126.97832058830947,109.96633488167396,115.306625641284,56.09092907660239,167.59831707766932
2020-05-08,125.34737042148822,107.06904837400815,113.6622806000243,55.075544765403826,167.00090660344642
2020-05-11,127.37460573200916,108.14613170519026,116.04441007160828,54.340442618650556,166.73755487462097
2020-05-12,125.02344802371934,107.47133310579959,114.99783036143984,55.04133282688376,167.72979676728374
2020-05-13,129.84720572814211,110.39208359391888,117.34014089319216,56.7771469407424,167.80691964103477
2020-05-14,129.7480116241549,110.0794412519139,117.15537611348591,56.37262409523331,167.72610622216862
2020-05-15,131.29864117713603,110.24559540712264,116.52807103806786,56.24279762980549,167.7363440368117
2020-05-18,134.0175794894528,112.30694407862718,118.3608751595003,57.58143679031218,167.33004055407184
2020-05-19,130.34976550588718,111.5424680365245,117.14558301578919,57.25256504902312,167.4568795869512
2020-05-20,128.81581601206867,110.73380875730938,117.14385429602963,56.69083564162115,167.43131781286957
2020-05-21,126.16016654767787,107.8942496423833,114.56386406127963,55.702820848729765,166.5196123054579
2020-05-22,128.1636720464865,109.72402512217192,118.80342162837402,56.64192439142738,166.24207217470834
2020-05-25,130.8884588711408,111.16337528094107,120.51872518764557,57.362389255460066,168.20581497622948
2020-05-26,129.63436403356206,110.12192394047813,119.41677454971726,57.1323181646217,168.60012463777275
2020-05-27,126.91878096002256,109.72410737478884,119.24090461269145,56.42104922456617,168.57162178166536
2020-05-28,127.61825769285969,109.54051854543792,118.58783643122115,56.33500282768292,168.98723864341966
2020-05-29,125.69637566634213,107.57558866229849,116.54787587140805,55.98050505051505,168.4502047210783
2020-06-01,121.6881290747168,102.93867440278059,111.18285696564105,54.79329670122502,168.53083246433812
2020-06-02,118.07504161299103,100.06532135068569,107.15056962070815,53.441864593086166,169.06922484697495
2020-06-03,116.30371047315695,99.33898344295903,105.42725407114895,53.53212182652554,168.16555071982023
2020-06-04,116.0462106233884,100.86964421517841,105.53274502009518,53.923954044988356,167.76934738922628
2020-06-05,119.1791394126136,102.55973587189875,107.31991818063469,54.649359083037986,167.5669517802548
2020-06-08,119.69514561545557,102.02289828075047,107.73861476986144,54.62993682077022,167.43262180523993
2020-06-09,118.01566516905673,100.31452793504599,106.2649711936093,54.11078388320698,167.16659712316758
2020-06-10,119.49889798215969,98.29280433695632,105.45955948265066,53.87347778510511,167.35167669519032
2020-06-11,120.652617660965,96.90489842015458,105.72751918653071,53.27522593833272,167.96789842278764
2020-06-12,118.88945213576474,97.28005415959996,105.4089320107968,53.02877681455399,168.1958206126474
2020-06-15,124.96065828835154,102.8956790063067,110.82646884902462,54.63603697130009,168.81813582275956
2020-06-16,127.693719462313,105.67744191248991,113.01435087264436,56.727374334413895,169.45471958820391
2020-06-17,129.27759136971153,106.70665894147693,112.78680106498724,56.482109023153015,169.13706585942256
2020-06-18,127.93184216818945,106.36147219544148,113.44591870108812,57.02783438308153,169.32458372611353
2020-06-19,125.80784642068792,106.21913184993639,112.7140528178742,56.551140448726734,169.13626733660848
2020-06-22,131.0738662801428,109.36992759167792,116.3765435900599,57.685484202707535,169.54826044367044
2020-06-23,128.38824760878168,106.79628781329089,114.59135253372001,56.94565460507981,169.37445917378332
2020-06-24,124.82274122673822,104.21658742947922,112.1801001206218,55.87117657790438,169.2961629878634
2020-06-25,123.05208845822288,103.21450896677644,110.07524672434697,55.33638960806484,170.31548830653372
2020-06-26,128.36946747746057,107.50153298669704,114.38368336214617,56.83477201902695,170.24181140436636
2020-06-29,127.54900874034938,107.20214088963564,114.46403181744851,56.71176639056685,169.36350200835142
2020-06-30,126.67628901228936,106.74890079684927,114.0325824612044,56.77681223022655,169.4632557382893
2020-07-01,127.74547229700497,108.1254543297743,116.5478825182291,57.9816898275617,169.66596768157126
2020-07-02,129.87146574011754,108.76340350640987,116.96999654499317,57.09423193580111,169.40235956862787
2020-07-03,131.05259820394565,109.57827454694093,116.66920739459795,57.392816197456185,169.47353091020426
2020-07-06,131.41593192831357,112.03924979583304,118.49422092533275,58.62799474169138,170.0981993510564
2020-07-07,133.4271615836475,112.62239778715704,117.4420652970927,58.63231517165828,169.8272061549238
2020-07-08,129.0930852243076,110.23639265263367,113.99813019664549,58.089790967261614,169.74904502679428
2020-07-09,124.93865754390268,107.71839700955206,110.0381106568262,56.944935238825124,169.36859770510736
2020-07-10,124.50668602281594,106.15068978319637,108.86779227355893,55.518165770965176,169.5918486049936
2020-07-13,119.67021442821475,101.55202736057322,105.17141069671713,54.616654936463284,169.55032509721318
2020-07-14,119.64699920795763,101.69361776191343,103.91055473611137,54.7308198960145,169.04620449835846
2020-07-15,119.92343964123135,100.78450468979992,102.34360057055125,54.827153306459984,168.98790799305505
2020-07-16,119.26602456839058,100.51595003568401,101.53853005838249,55.01351532915746,170.08156290190334
2020-07-17,123.01400932857777,103.14766150710007,103.49317339042823,55.89831828512231,169.1229942987274
2020-07-20,127.47368597727385,107.9874190064169,109.12639463089677,56.871346055718774,168.35542106565762
2020-07-21,125.55443402879527,106.72329172975248,107.92602173974699,57.25360320787443,168.58161123904634
2020-07-22,125.56657448829387,106.01299250610356,108.58317689305706,57.45998044739428,167.81563684356217
2020-07-23,125.61553189571235,106.07835349826735,107.88490046789528,57.21529021010989,168.9725898124025
2020-07-24,126.74910286859786,106.92612243427992,108.36879551115979,57.25862312574741,168.14523091623815
2020-07-27,124.91850217192216,103.98677737832338,105.46951387314955,55.87956025021672,167.42834667770788
2020-07-28,121.30770604776941,102.0020030090957,102.08085073490543,55.574990030645296,167.16629219337307
2020-07-29,114.11314518905775,96.77455276731456,97.21842801631884,53.64309008228697,167.8169946514271
2020-07-30,116.12812122709646,98.56608916035132,98.25079395863295,54.45144423158229,168.31064357011002
2020-07-31,114.56644102086264,98.87989316297212,100.07633049082003,54.61434451060422,168.6717624957852
2020-08-03,114.36996527943577,98.7491452195538,100.83881488074094,54.988621905833945,168.87620146055266
2020-08-04,115.90458492138886,100.59724700523131,104.12714409301978,55.62845588073224,169.66202074560158
2020-08-05,113.87001183802062,98.88157151308744,103.46713964197771,54.76320706778698,168.64323980298676
2020-08-06,115.84161916355052,101.96141821124553,106.11859028256903,55.79686171467046,168.83598707815096
2020-08-07,115.75951232619795,102.11808381258585,106.40464768170126,55.633483190017664,169.69673490245384
2020-08-10,115.5655663893419,102.13841788743605,106.27527118506134,56.52204371648023,169.11154527209342
2020-08-11,114.28829367091933,101.44230238369725,105.1272137953349,56.080592521609304,169.3299796237848
2020-08-12,114.90882416592794,101.85037158510804,103.80804696627335,55.63508735286169,170.07301640403668
2020-08-13,117.29875467240669,103.628631310193,105.11515116108686,56.652107532042784,170.83541011289458
2020-08-14,115.40452829779808,103.07463384494832,104.3311749132708,57.019330398062316,170.78977727265334
2020-08-17,115.02627350683817,102.40882772298167,102.86271340722296,55.87135369072465,171.91386098495175
2020-08-18,112.45021195707194,100.0656980829476,100.52459001845139,54.9395461583695,172.24514499498667
2020-08-19,111.91540923606287,97.9368356563953,99.17815584741356,54.57392314484355,172.91100057464334
2020-08-20,110.14005551253898,95.2566455072717,97.5320420185443,54.016003717778446,172.31349396880753
2020-08-21,111.0901941562334,95.36059173349332,96.67188595598431,54.07296522274223,171.90364738407214
2020-08-24,111.5310559457397,95.56415360183493,96.80394248894149,53.723600544490345,171.4919716953835
2020-08-25,112.5069138933906,97.2858084338158,97.04314760260236,54.40990516474058,172.56393681911467
2020-08-26,115.91496284276019,101.40509089579297,102.11147013420813,56.65259262479956,171.229243043111
2020-08-27,117.19422054637127,101.26362692230396,103.05837704800594,56.518323791016556,170.19312984592275
2020-08-28,116.09161314025638,100.11640914433673,104.53572156844845,56.06580862995432,170.69163847157037
2020-08-31,117.2834715671483,101.94090342205935,105.52763762808294,56.714453428443534,170.8113152019941
2020-09-01,117.2573636236169,102.11559381803687,107.30650690529677,56.451942293547305,169.12806961349784
2020-09-02,117.27027967840465,101.6965089095231,107.6024496531131,55.57364749568209,168.93326362159158
2020-09-03,116.62515467007705,101.44380363979425,105.41345722586355,55.58027029836287,168.79059823409122
2020-09-04,114.26406396204388,99.81624290652037,102.84773453776882,55.023834484256575,169.52282145393366
2020-09-07,112.02550005165473,98.38147814284575,102.76782328083995,54.92889883508636,168.4536456120031
2020-09-08,113.33179228220366,99.58164274375112,104.59935280162871,55.0370552942517,168.18289474454969
2020-09-09,113.32896398629649,101.75373403296632,105.0863480381361,55.740653557826214,168.8290988027199
2020-09-10,110.38094907134708,100.9847386747269,104.33203607716202,55.03420820154255,169.30307661453327
2020-09-11,111.0596633239236,102.59517364518562,104.71173061478913,55.76376247660375,168.80732315236807
2020-09-14,115.67588181210266,106.7052365246472,109.81990543091962,56.69617848092007,168.67680427316492
2020-09-15,114.14338051491953,106.24383122166961,109.13573310899885,57.00975865435625,167.86424583677123
2020-09-16,113.96084311293504,106.5366166299429,107.69305309886687,57.61701585603581,168.68140467132955
2020-09-17,111.06984222129451,104.55346392765064,107.45082211953645,56.969811065826626,168.46960797908085
2020-09-18,111.77322583688859,105.4132391615815,108.88717142036761,57.409986316307815,169.23677612742517
2020-09-21,110.06011049898848,103.35124944467789,107.11491626843718,56.6816808508376,169.7342444726363
2020-09-22,110.48135988246331,102.5671005193607,105.40619079000267,56.76323800971977,169.25846984138317
2020-09-23,110.20581527962949,101.80381396647438,104.80402935646087,57.146426652885026,169.2103575019152
2020-09-24,110.14390463488519,101.37885966424224,105.31418368745635,57.46026054788067,169.62026097232638
2020-09-25,113.49697777167238,104.92816916449566,107.33930388388058,59.27233219934197,169.91203285662397
2020-09-28,116.26978352803476,107.32168108079124,110.88076405952914,59.768685742946005,170.8334338864337
2020-09-29,117.12131633735206,108.61956405831499,113.05119544814566,60.50816521442424,171.52156835895482
2020-09-30,117.32996964750546,109.85465374564207,115.24861151340666,60.73669147764953,171.74909174413622
2020-10-01,116.50015486147032,108.86509030906379,112.10986778471408,60.45495676921904,172.19103422321294
2020-10-02,115.3049875474949,107.5444249292675,110.50974987671242,60.218181131365924,171.8137039792625
2020-10-05,116.42573817189776,107.86449919817656,109.62276281547436,61.068370005472005,171.5041838663224
2020-10-06,117.26180378640044,106.96011668627253,108.70365760979472,61.66006282771449,171.89482094376746
2020-10-07,115.62325008365426,104.3522922937795,105.44298946272059,61.480239081351485,172.13038012715245
2020-10-08,113.1023316929515,102.76052179658437,105.23904072574688,59.68863935974716,171.5225865683705
2020-10-09,110.85702163457168,102.16700102381262,103.29378141313184,59.221024338886316,171.51546041633722
2020-10-12,112.47825771090218,103.27447188200716,104.45297942521124,60.06951186661158,171.08970004230784
2020-10-13,113.91919228716343,105.39129504527982,107.78375842529427,61.78910664376386,171.06312726995952
2020-10-14,115.74901772162443,106.73373545983287,109.93719426805204,62.74344370800824,172.1141013565017
2020-10-15,120.23487970127458,110.990085055015,116.61980211691181,64.87046715979069,171.86015164314517
2020-10-16,116.72028706876925,107.0486535943852,112.58151653699397,63.019954802783616,171.77624153828097
2020-10-19,118.97145419835951,109.50718095762238,112.56323822692057,64.89336012248089,172.40626045792223
2020-10-20,120.11830272324835,111.21411400337307,112.20188011698507,65.41842961543664,172.7503327271202
2020-10-21,119.70270595384243,110.67760712354824,110.88050565854337,64.73011731142546,173.1498838055978
2020-10-22,123.20068598812284,114.95900930413995,113.67487249891919,66.46379912488521,172.60358065201078
2020-10-23,123.30667989170914,115.92649336577026,114.23556404384514,67.31471728217035,172.88905611129795
2020-10-26,122.30542257558965,114.51627824730207,114.6597802247167,67.17635264123774,172.97286421490355
2020-10-27,122.46144249808906,112.8094111518583,114.0466551708827,66.82593114155598,172.79999640526253
2020-10-28,117.96002332772777,108.84358655477573,112.18563488441669,65.0805180133397,172.77244584669074
2020-10-29,112.42047697508444,106.78090178308793,111.1322088233355,64.47130636201703,172.9024018823668
2020-10-30,113.07528627612413,106.36869745734327,111.33005965895981,65.35460997417198,173.43943327739748
2020-11-02,111.3696644335963,106.51422962175235,110.40064966124832,65.94243541512385,174.59351996612935
2020-11-03,110.8471953049876,107.82527196875715,109.78554605247699,66.25396652394565,174.70375030778968
2020-11-04,110.32330796511552,108.45320758144663,111.12420938778907,66.92769381836386,175.62963969653995
2020-11-05,108.55733223454197,109.64445534720153,111.57584722425449,66.83538142523734,175.74254686766074
2020-11-06,107.9808874995269,111.01655707011273,111.99302231839425,66.11284936652277,174.90586184283302
2020-11-09,110.77869121596488,113.04880220617201,112.82507525787136,67.39584487680884,174.98624977403264
2020-11-10,113.33669672734814,113.73376743627506,114.85543991781664,68.38896991083726,175.794660033929
2020-11-11,111.25034301613954,112.17091543330547,113.81842938105635,67.62958686591475,176.67792374552388
2020-11-12,111.40313233816894,112.46755377784162,114.38173715633593,67.63512734097658,176.19700362594003
2020-11-13,111.96898001607651,111.9141365425123,115.76738644578946,67.51204232383678,177.5844082110417
2020-11-16,111.08228061001995,111.33217354429188,115.17952490927097,66.90599515751981,177.18870526898613
2020-11-17,111.44758764383005,111.77788498779336,116.68756313756279,66.82904743167933,176.79808745912143
2020-11-18,109.61513068065788,111.2093577459354,117.79535488690468,67.18664834177672,176.53295311420572
2020-11-19,109.11711758678955,109.91600206658487,117.81212348412775,66.79625247346596,177.45037414337256
2020-11-20,109.3302699715817,108.66266779506826,117.94321521735264,65.86290716167687,177.7402108853076
2020-11-23,108.27756026084798,108.29536210061204,118.16649280281624,65.99674465290754,178.3384791326774
2020-11-24,106.57995709077046,109.13680612731058,117.15175175782338,66.21633436490808,177.0502380980277
2020-11-25,104.4241765204329,107.96187370793729,115.63749394920697,66.6504306319092,177.0678354157956
2020-11-26,106.76298661152315,108.45635674301819,116.38805406929495,66.39349398322918,177.0498677304754
2020-11-27,109.23162524110313,109.68715931284679,116.93911335036955,66.48581479572847,177.51879970221864
2020-11-30,110.90095426642594,108.9356368474304,115.01718052714926,67.45417631219217,177.28734986492688
2020-12-01,110.1071088658002,109.79291342754038,116.37009157613227,67.7957781886024,178.05618913987902
2020-12-02,110.91529232241098,110.8252241560931,117.7755645677394,67.52584253499822,177.6921553922917
2020-12-03,110.65147674649015,110.7753260423606,117.10019105595903,67.90887871866296,176.9052978893526
2020-12-04,111.19064228010811,111.61560547603986,116.45264476895653,69.12425815355554,175.9754822374775
2020-12-07,112.44545883433446,112.77377906196322,117.92185345874367,69.57979595073314,176.78195542183872
2020-12-08,111.33354991249615,111.0433767068351,116.07371235367594,70.41986710630584,177.2876484530111
2020-12-09,112.85422638138016,111.72365382716656,117.65680348194624,69.7798972284707,176.87049249599687
2020-12-10,113.35131925574117,113.36701982827823,118.80151547230598,70.29996569527589,177.58498268973563
2020-12-11,113.44393708857734,112.96246409538087,118.7151500784926,69.99879024951146,177.53458472601403
2020-12-14,110.79612779736215,111.83607088151204,117.68319744586103,68.89257621380736,177.51437903135627
2020-12-15,112.14935532165573,110.21605534381315,118.61876564650125,68.05257911258562,176.69012508871947
2020-12-16,111.74563795277122,110.55801466854412,119.4622262318638,67.88712287154888,176.41463603605757
2020-12-17,115.4357159540196,113.0699848946999,121.68105085139432,69.11396422652703,176.5327160805652
2020-12-18,115.81362884118491,114.61057643577233,122.42681344722011,70.58916004297996,176.70788771818718
2020-12-21,116.55637880180043,115.3802342350916,122.27342517905258,70.10178163029407,176.4253189058704
2020-12-22,117.08415172837246,116.85476573300019,123.37606582442629,69.37251305127472,177.0737332817905
2020-12-23,119.33984232791954,117.00551912236179,123.36342920476562,69.74388155722136,177.99290597028775
2020-12-24,118.33103544088368,115.49620319904786,123.61401134685788,70.71334132833832,177.56017041897866
2020-12-25,116.7257235265722,114.34356707059246,122.06114560104331,70.43742059963536,177.85608191663508
2020-12-28,114.08343769131739,112.2990686479928,122.10365116440104,70.79710778754708,176.9950660602619
2020-12-29,112.92193776318271,111.24953272488771,121.68327320028303,70.3031476354383,177.2974724826999
2020-12-30,112.90773428418797,112.68552056714853,122.32934401445465,69.9033776163845,176.773971142685
2020-12-31,111.72670623408318,111.73191572282826,119.55085582195689,70.02904461110684,176.73623022136496
2021-01-01,111.14048654971384,111.97759512407985,119.88583828571264,69.55093815895941,176.8946014720414
2021-01-04,110.96558925401521,112.1924040696508,118.60663700988053,70.72253599081193,176.80474301561745
2021-01-05,111.37985109143642,114.18533848279388,119.48608459856887,72.41923582823485,177.48670965233563
2021-01-06,110.33254341587508,114.28447216970388,119.86230606757313,72.03950329589898,177.0767184117815
2021-01-07,109.97999044446172,114.63952147910801,119.65489722115161,72.00219459510451,176.85298007140656
2021-01-08,110.08619818382121,113.86018907213963,119.71039465678916,72.25704391815462,177.10395673071127
2021-01-11,111.64960040303966,114.69916776759584,121.29698609980004,72.12222960803737,177.14006487034672
2021-01-12,112.5564753362902,115.97216574592024,121.26416801885355,73.49648424366318,177.3489069195567
2021-01-13,113.16487822068748,117.08906154530297,121.57212847903378,73.18359266929669,177.27951089403896
2021-01-14,111.8868965860684,117.22745008059606,123.09637623733447,71.76048593686744,176.85364540607515
2021-01-15,113.72652272565027,117.9580723552627,124.09354110431951,72.36740634645534,177.30793775479611
2021-01-18,116.22971853046438,119.4882180769116,125.73013893049747,73.42685159820387,177.4121140337868
2021-01-19,115.67314418116341,119.08476895055323,126.51018567310055,73.19285755643821,178.01054520380757
2021-01-20,115.27970301181882,119.513583619218,126.27425193982889,73.95493113872948,178.87232604920467
2021-01-21,113.86782280069798,116.87450177238128,122.61136338336087,72.37199115774989,178.71734725433885
2021-01-22,111.96985104910134,115.86684981281459,121.86293979602536,70.69003859277059,178.32916790995387
2021-01-25,111.53175959134212,115.86703806470193,120.94362115913239,70.38777770636283,178.1143969549319
2021-01-26,109.675479156811,114.24989179964433,117.86890478975029,69.28815815116263,177.78245200467776
2021-01-27,109.42770865307487,115.01268296676876,119.39949982508257,69.51950365720818,176.65051308138092
2021-01-28,109.97059939986154,114.95851894649837,121.1201054212924,69.90989518132056,177.69193642079713
2021-01-29,109.84534759336779,114.64116027575525,120.55764004404462,68.53335150879323,177.99756753061743
2021-02-01,110.25482361191959,114.68640182565255,121.30521517001438,68.35322765250534,179.46487157936733
2021-02-02,109.95440731219477,114.6000125833437,120.28030300160206,68.5751607242886,179.18612191814432
2021-02-03,109.60376134573808,114.9832826506821,119.31199037905726,69.2776678453003,179.60490475855602
2021-02-04,110.62915661650945,115.34816223706272,118.32137330580133,68.58454055009966,179.8318377297842
2021-02-05,110.28122568395568,113.90887179677085,117.20426340804649,69.5548779801786,179.85028117761604
2021-02-08,109.88092769545122,115.20915690796849,118.42553138157845,70.00370942713666,180.50772851356803
2021-02-09,108.84114500320636,113.55956282846056,116.03328131995929,70.41061502503219,180.57156029955203
2021-02-10,109.1734890109074,112.78549038230987,114.8188242049553,69.94289982603503,180.58617114919463
2021-02-11,110.89241402792307,114.14999487434896,113.78475208741902,70.6384643101214,180.74643915356177
2021-02-12,113.64856403483157,116.73199470775609,115.99922776142529,71.82786337679123,179.4505818673817
2021-02-15,112.64451895361181,117.45992209241503,115.0765331879327,71.85166679718908,179.07767788549484
2021-02-16,112.90184005578692,116.85896954902282,115.04497612933118,71.1134366085737,178.69501881872574
2021-02-17,113.57758471781783,117.3475283513151,112.09721416815799,70.30660872129656,179.7536474771754
